rep,T_noise,a_true,budget,algorithm,estimate,abs_error,nrmse,common_budget_ceiling
4,200.0,0.8,12800,BIQAE,0.8002380728263984,0.00023807282639831673,0.0002975910329978959,20660
4,200.0,0.8,12800,CABIQAE_latentt,0.8002104440347,0.00021044403469994144,0.0002630550433749268,20660
1,inf,0.05,200,BAE,0.05628563476165231,0.006285634761652309,0.12571269523304618,20260
1,inf,0.05,200,BIQAE,0.05209986348288254,0.00209986348288254,0.0419972696576508,20260
1,inf,0.05,200,CABIQAE_latentt,0.0394797324699028,0.010520267530097202,0.21040535060194404,20260
1,inf,0.05,400,BAE,0.05628563476165231,0.006285634761652309,0.12571269523304618,20260
1,inf,0.05,400,BIQAE,0.05844128777577583,0.008441287775775824,0.16882575551551648,20260
1,inf,0.05,400,CABIQAE_latentt,0.046347911380657095,0.003652088619342908,0.07304177238685816,20260
1,inf,0.05,800,BAE,0.0416729710214417,0.008327028978558304,0.16654057957116608,20260
1,inf,0.05,800,BIQAE,0.05434825073368818,0.004348250733688178,0.08696501467376355,20260
1,inf,0.05,800,CABIQAE_latentt,0.04253308828131838,0.007466911718681621,0.14933823437363242,20260
1,inf,0.05,1600,BAE,0.04909615113308795,0.0009038488669120548,0.018076977338241096,20260
1,inf,0.05,1600,BIQAE,0.04911501652374058,0.0008849834762594197,0.017699669525188394,20260
1,inf,0.05,1600,CABIQAE_latentt,0.04253308828131838,0.007466911718681621,0.14933823437363242,20260
1,inf,0.05,3200,BAE,0.04909615113308795,0.0009038488669120548,0.018076977338241096,20260
1,inf,0.05,3200,BIQAE,0.04911501652374058,0.0008849834762594197,0.017699669525188394,20260
1,inf,0.05,3200,CABIQAE_latentt,0.04696906490931303,0.0030309350906869703,0.060618701813739406,20260
1,inf,0.05,6400,BAE,0.04998394084661235,1.6059153387655567e-05,0.00032118306775311134,20260
1,inf,0.05,6400,BIQAE,0.0494015135766792,0.0005984864233208043,0.011969728466416085,20260
1,inf,0.05,6400,CABIQAE_latentt,0.04933569968216571,0.0006643003178342932,0.013286006356685864,20260
1,inf,0.05,12800,BAE,0.049792172853903915,0.00020782714609608732,0.0041565429219217465,20260
1,inf,0.05,12800,BIQAE,0.0494015135766792,0.0005984864233208043,0.011969728466416085,20260
1,inf,0.05,12800,CABIQAE_latentt,0.04933569968216571,0.0006643003178342932,0.013286006356685864,20260
2,inf,0.05,200,BAE,0.04175470898084669,0.008245291019153313,0.16490582038306625,19220
2,inf,0.05,200,BIQAE,0.07060241674377353,0.020602416743773527,0.41204833487547055,19220
2,inf,0.05,200,CABIQAE_latentt,0.0632796494527835,0.013279649452783496,0.2655929890556699,19220
2,inf,0.05,400,BAE,0.04175470898084669,0.008245291019153313,0.16490582038306625,19220
2,inf,0.05,400,BIQAE,0.07060241674377353,0.020602416743773527,0.41204833487547055,19220
2,inf,0.05,400,CABIQAE_latentt,0.06300808984218775,0.01300808984218775,0.260161796843755,19220
2,inf,0.05,800,BAE,0.05447413021324714,0.004474130213247135,0.0894826042649427,19220
2,inf,0.05,800,BIQAE,0.05910157146941154,0.00910157146941154,0.1820314293882308,19220
2,inf,0.05,800,CABIQAE_latentt,0.055426311074668555,0.005426311074668552,0.10852622149337104,19220
2,inf,0.05,1600,BAE,0.045554598920569456,0.004445401079430547,0.08890802158861094,19220
2,inf,0.05,1600,BIQAE,0.05910157146941154,0.00910157146941154,0.1820314293882308,19220
2,inf,0.05,1600,CABIQAE_latentt,0.051748510690673474,0.0017485106906734715,0.03497021381346943,19220
2,inf,0.05,3200,BAE,0.045554598920569456,0.004445401079430547,0.08890802158861094,19220
2,inf,0.05,3200,BIQAE,0.052565265898845255,0.0025652658988452523,0.051305317976905046,19220
2,inf,0.05,3200,CABIQAE_latentt,0.051748510690673474,0.0017485106906734715,0.03497021381346943,19220
2,inf,0.05,6400,BAE,0.04941969360374772,0.0005803063962522836,0.011606127925045673,19220
2,inf,0.05,6400,BIQAE,0.05057894251286914,0.000578942512869135,0.0115788502573827,19220
2,inf,0.05,6400,CABIQAE_latentt,0.050390929415980446,0.00039092941598044273,0.007818588319608855,19220
2,inf,0.05,12800,BAE,0.049958689781366666,4.131021863333639e-05,0.0008262043726667279,19220
2,inf,0.05,12800,BIQAE,0.05057894251286914,0.000578942512869135,0.0115788502573827,19220
2,inf,0.05,12800,CABIQAE_latentt,0.050390929415980446,0.00039092941598044273,0.007818588319608855,19220
3,inf,0.05,200,BAE,0.07157824057305594,0.021578240573055935,0.4315648114611187,20540
3,inf,0.05,200,BIQAE,0.057329472885978054,0.007329472885978051,0.14658945771956103,20540
3,inf,0.05,200,CABIQAE_latentt,0.06424415425674161,0.014244154256741609,0.2848830851348322,20540
3,inf,0.05,400,BAE,0.07157824057305594,0.021578240573055935,0.4315648114611187,20540
3,inf,0.05,400,BIQAE,0.047635981232522474,0.0023640187674775284,0.04728037534955057,20540
3,inf,0.05,400,CABIQAE_latentt,0.06424415425674161,0.014244154256741609,0.2848830851348322,20540
3,inf,0.05,800,BAE,0.05391233702980922,0.0039123370298092194,0.07824674059618439,20540
3,inf,0.05,800,BIQAE,0.050498975809832765,0.0004989758098327621,0.009979516196655241,20540
3,inf,0.05,800,CABIQAE_latentt,0.0522855304139833,0.0022855304139833,0.045710608279666,20540
3,inf,0.05,1600,BAE,0.05391233702980922,0.0039123370298092194,0.07824674059618439,20540
3,inf,0.05,1600,BIQAE,0.050498975809832765,0.0004989758098327621,0.009979516196655241,20540
3,inf,0.05,1600,CABIQAE_latentt,0.0522855304139833,0.0022855304139833,0.045710608279666,20540
3,inf,0.05,3200,BAE,0.05391233702980922,0.0039123370298092194,0.07824674059618439,20540
3,inf,0.05,3200,BIQAE,0.05012841406810289,0.00012841406810288475,0.002568281362057695,20540
3,inf,0.05,3200,CABIQAE_latentt,0.050829749942971694,0.0008297499429716915,0.01659499885943383,20540
3,inf,0.05,6400,BAE,0.049669544804774535,0.00033045519522546807,0.006609103904509361,20540
3,inf,0.05,6400,BIQAE,0.050004518942073,4.518942072997967e-06,9.037884145995934e-05,20540
3,inf,0.05,6400,CABIQAE_latentt,0.0500383137236773,3.8313723677296796e-05,0.0007662744735459359,20540
3,inf,0.05,12800,BAE,0.04999370307417473,6.2969258252734694e-06,0.0001259385165054694,20540
3,inf,0.05,12800,BIQAE,0.050004518942073,4.518942072997967e-06,9.037884145995934e-05,20540
3,inf,0.05,12800,CABIQAE_latentt,0.0500383137236773,3.8313723677296796e-05,0.0007662744735459359,20540
4,inf,0.05,200,BAE,0.024529404702208164,0.02547059529779184,0.5094119059558367,22140
4,inf,0.05,200,BIQAE,0.0523902688058106,0.0023902688058105998,0.047805376116211995,22140
4,inf,0.05,200,CABIQAE_latentt,0.04656283238807739,0.0034371676119226147,0.0687433522384523,22140
4,inf,0.05,400,BAE,0.024529404702208164,0.02547059529779184,0.5094119059558367,22140
4,inf,0.05,400,BIQAE,0.04387340277252474,0.006126597227475265,0.1225319445495053,22140
4,inf,0.05,400,CABIQAE_latentt,0.03950747048804479,0.010492529511955215,0.2098505902391043,22140
4,inf,0.05,800,BAE,0.05124206998865595,0.0012420699886559472,0.024841399773118944,22140
4,inf,0.05,800,BIQAE,0.05076203190060702,0.0007620319006070159,0.015240638012140317,22140
4,inf,0.05,800,CABIQAE_latentt,0.04958962824144268,0.0004103717585573208,0.008207435171146416,22140
4,inf,0.05,1600,BAE,0.05124206998865595,0.0012420699886559472,0.024841399773118944,22140
4,inf,0.05,1600,BIQAE,0.05076203190060702,0.0007620319006070159,0.015240638012140317,22140
4,inf,0.05,1600,CABIQAE_latentt,0.04958962824144268,0.0004103717585573208,0.008207435171146416,22140
4,inf,0.05,3200,BAE,0.050769750571718064,0.0007697505717180614,0.015395011434361228,22140
4,inf,0.05,3200,BIQAE,0.04863679686317941,0.00136320313682059,0.027264062736411798,22140
4,inf,0.05,3200,CABIQAE_latentt,0.051252117478717024,0.0012521174787170214,0.025042349574340428,22140
4,inf,0.05,6400,BAE,0.049658596087446036,0.00034140391255396696,0.006828078251079339,22140
4,inf,0.05,6400,BIQAE,0.05011083686348422,0.00011083686348421773,0.0022167372696843546,22140
4,inf,0.05,6400,CABIQAE_latentt,0.05038862951839579,0.0003886295183957861,0.0077725903679157216,22140
4,inf,0.05,12800,BAE,0.04979295135393447,0.00020704864606553575,0.004140972921310715,22140
4,inf,0.05,12800,BIQAE,0.05011083686348422,0.00011083686348421773,0.0022167372696843546,22140
4,inf,0.05,12800,CABIQAE_latentt,0.05038862951839579,0.0003886295183957861,0.0077725903679157216,22140
1,inf,0.2,200,BAE,0.10408241867458365,0.09591758132541636,0.4795879066270818,23700
1,inf,0.2,200,BIQAE,0.20664740299554174,0.006647402995541729,0.033237014977708645,23700
1,inf,0.2,200,CABIQAE_latentt,0.23875151477865408,0.03875151477865407,0.19375757389327036,23700
1,inf,0.2,400,BAE,0.10408241867458365,0.09591758132541636,0.4795879066270818,23700
1,inf,0.2,400,BIQAE,0.21320355047365447,0.013203550473654457,0.06601775236827229,23700
1,inf,0.2,400,CABIQAE_latentt,0.2168709521370015,0.016870952137001488,0.08435476068500744,23700
1,inf,0.2,800,BAE,0.19487876411125687,0.005121235888743136,0.025606179443715682,23700
1,inf,0.2,800,BIQAE,0.21320355047365447,0.013203550473654457,0.06601775236827229,23700
1,inf,0.2,800,CABIQAE_latentt,0.2168709521370015,0.016870952137001488,0.08435476068500744,23700
1,inf,0.2,1600,BAE,0.19755720865194643,0.0024427913480535857,0.012213956740267928,23700
1,inf,0.2,1600,BIQAE,0.1996966610129467,0.0003033389870533143,0.0015166949352665715,23700
1,inf,0.2,1600,CABIQAE_latentt,0.20498524919514308,0.0049852491951430655,0.024926245975715328,23700
1,inf,0.2,3200,BAE,0.19755720865194643,0.0024427913480535857,0.012213956740267928,23700
1,inf,0.2,3200,BIQAE,0.20005587053736698,5.58705373669699e-05,0.0002793526868348495,23700
1,inf,0.2,3200,CABIQAE_latentt,0.20073367364118933,0.0007336736411893141,0.0036683682059465705,23700
1,inf,0.2,6400,BAE,0.19930503687535933,0.0006949631246406796,0.0034748156232033978,23700
1,inf,0.2,6400,BIQAE,0.20005587053736698,5.58705373669699e-05,0.0002793526868348495,23700
1,inf,0.2,6400,CABIQAE_latentt,0.20078775706658092,0.0007877570665809075,0.0039387853329045375,23700
1,inf,0.2,12800,BAE,0.19924910327334738,0.0007508967266526279,0.0037544836332631393,23700
1,inf,0.2,12800,BIQAE,0.19983878602717825,0.00016121397282176098,0.0008060698641088049,23700
1,inf,0.2,12800,CABIQAE_latentt,0.20031980834291127,0.0003198083429112597,0.0015990417145562985,23700
2,inf,0.2,200,BAE,0.25323124125102314,0.05323124125102313,0.26615620625511566,21820
2,inf,0.2,200,BIQAE,0.21457847610757835,0.014578476107578342,0.07289238053789171,21820
2,inf,0.2,200,CABIQAE_latentt,0.22163601225210053,0.021636012252100517,0.10818006126050259,21820
2,inf,0.2,400,BAE,0.1857562150971983,0.014243784902801704,0.07121892451400852,21820
2,inf,0.2,400,BIQAE,0.199764909983208,0.00023509001679200558,0.001175450083960028,21820
2,inf,0.2,400,CABIQAE_latentt,0.20069535982390613,0.0006953598239061165,0.0034767991195305825,21820
2,inf,0.2,800,BAE,0.1857562150971983,0.014243784902801704,0.07121892451400852,21820
2,inf,0.2,800,BIQAE,0.20083923072152643,0.0008392307215264183,0.0041961536076320916,21820
2,inf,0.2,800,CABIQAE_latentt,0.20069535982390613,0.0006953598239061165,0.0034767991195305825,21820
2,inf,0.2,1600,BAE,0.1857562150971983,0.014243784902801704,0.07121892451400852,21820
2,inf,0.2,1600,BIQAE,0.20536049974124698,0.005360499741246971,0.026802498706234856,21820
2,inf,0.2,1600,CABIQAE_latentt,0.200838773240267,0.0008387732402669879,0.004193866201334939,21820
2,inf,0.2,3200,BAE,0.20142004287548226,0.0014200428754822525,0.0071002143774112625,21820
2,inf,0.2,3200,BIQAE,0.20536049974124698,0.005360499741246971,0.026802498706234856,21820
2,inf,0.2,3200,CABIQAE_latentt,0.19873119605580114,0.0012688039441988708,0.006344019720994354,21820
2,inf,0.2,6400,BAE,0.19962097749962682,0.00037902250037319396,0.0018951125018659698,21820
2,inf,0.2,6400,BIQAE,0.1999437262243459,5.627377565411984e-05,0.0002813688782705992,21820
2,inf,0.2,6400,CABIQAE_latentt,0.19873119605580114,0.0012688039441988708,0.006344019720994354,21820
2,inf,0.2,12800,BAE,0.19957161096943793,0.0004283890305620819,0.0021419451528104094,21820
2,inf,0.2,12800,BIQAE,0.19973245132403683,0.00026754867596318066,0.0013377433798159033,21820
2,inf,0.2,12800,CABIQAE_latentt,0.1998406862293138,0.00015931377068620356,0.0007965688534310178,21820
3,inf,0.2,200,BAE,0.13734282716435614,0.06265717283564387,0.31328586417821935,20660
3,inf,0.2,200,BIQAE,0.19871591580769515,0.0012840841923048574,0.006420420961524287,20660
3,inf,0.2,200,CABIQAE_latentt,0.1949850126601654,0.005014987339834603,0.025074936699173017,20660
3,inf,0.2,400,BAE,0.18602337472816038,0.013976625271839627,0.06988312635919813,20660
3,inf,0.2,400,BIQAE,0.19805290643245424,0.0019470935675457712,0.009735467837728856,20660
3,inf,0.2,400,CABIQAE_latentt,0.19099423021726553,0.009005769782734485,0.045028848913672426,20660
3,inf,0.2,800,BAE,0.18602337472816038,0.013976625271839627,0.06988312635919813,20660
3,inf,0.2,800,BIQAE,0.20368560670993086,0.0036856067099308443,0.01842803354965422,20660
3,inf,0.2,800,CABIQAE_latentt,0.19054337697173274,0.009456623028267275,0.047283115141336374,20660
3,inf,0.2,1600,BAE,0.18602337472816038,0.013976625271839627,0.06988312635919813,20660
3,inf,0.2,1600,BIQAE,0.19914682372474007,0.000853176275259937,0.004265881376299685,20660
3,inf,0.2,1600,CABIQAE_latentt,0.20288791497523148,0.0028879149752314703,0.014439574876157352,20660
3,inf,0.2,3200,BAE,0.20216715300348864,0.002167153003488631,0.010835765017443155,20660
3,inf,0.2,3200,BIQAE,0.1978121595978963,0.002187840402103708,0.01093920201051854,20660
3,inf,0.2,3200,CABIQAE_latentt,0.20288791497523148,0.0028879149752314703,0.014439574876157352,20660
3,inf,0.2,6400,BAE,0.2016686082416467,0.0016686082416466907,0.008343041208233454,20660
3,inf,0.2,6400,BIQAE,0.1978121595978963,0.002187840402103708,0.01093920201051854,20660
3,inf,0.2,6400,CABIQAE_latentt,0.19952200107916487,0.0004779989208351376,0.002389994604175688,20660
3,inf,0.2,12800,BAE,0.20013060824927492,0.00013060824927491055,0.0006530412463745527,20660
3,inf,0.2,12800,BIQAE,0.19911056045965525,0.0008894395403447608,0.004447197701723804,20660
3,inf,0.2,12800,CABIQAE_latentt,0.19970309623952093,0.0002969037604790836,0.0014845188023954181,20660
4,inf,0.2,200,BAE,0.13885570729437402,0.06114429270562599,0.30572146352812996,19860
4,inf,0.2,200,BIQAE,0.1651621751809842,0.03483782481901582,0.17418912409507908,19860
4,inf,0.2,200,CABIQAE_latentt,0.24005731099754846,0.040057310997548445,0.20028655498774223,19860
4,inf,0.2,400,BAE,0.18498560738402087,0.015014392615979144,0.07507196307989572,19860
4,inf,0.2,400,BIQAE,0.18208282534994538,0.01791717465005463,0.08958587325027315,19860
4,inf,0.2,400,CABIQAE_latentt,0.20293821496246084,0.002938214962460828,0.014691074812304139,19860
4,inf,0.2,800,BAE,0.18498560738402087,0.015014392615979144,0.07507196307989572,19860
4,inf,0.2,800,BIQAE,0.2005509094463086,0.0005509094463085895,0.0027545472315429476,19860
4,inf,0.2,800,CABIQAE_latentt,0.20293821496246084,0.002938214962460828,0.014691074812304139,19860
4,inf,0.2,1600,BAE,0.18498560738402087,0.015014392615979144,0.07507196307989572,19860
4,inf,0.2,1600,BIQAE,0.2005509094463086,0.0005509094463085895,0.0027545472315429476,19860
4,inf,0.2,1600,CABIQAE_latentt,0.19989677547458495,0.00010322452541505767,0.0005161226270752883,19860
4,inf,0.2,3200,BAE,0.2018410402577785,0.0018410402577784812,0.009205201288892406,19860
4,inf,0.2,3200,BIQAE,0.20348504736218576,0.0034850473621857447,0.017425236810928724,19860
4,inf,0.2,3200,CABIQAE_latentt,0.19939147213564815,0.0006085278643518655,0.0030426393217593273,19860
4,inf,0.2,6400,BAE,0.20023825365543357,0.00023825365543356236,0.0011912682771678118,19860
4,inf,0.2,6400,BIQAE,0.20005291083790308,5.291083790306961e-05,0.00026455418951534804,19860
4,inf,0.2,6400,CABIQAE_latentt,0.19939147213564815,0.0006085278643518655,0.0030426393217593273,19860
4,inf,0.2,12800,BAE,0.2001471742254127,0.00014717422541268843,0.0007358711270634422,19860
4,inf,0.2,12800,BIQAE,0.20005291083790308,5.291083790306961e-05,0.00026455418951534804,19860
4,inf,0.2,12800,CABIQAE_latentt,0.20011427220304012,0.0001142722030401111,0.0005713610152005555,19860
1,inf,0.8,200,BAE,0.8270574610403931,0.027057461040393083,0.03382182630049135,18660
1,inf,0.8,200,BIQAE,0.7474799336549693,0.0525200663450307,0.06565008293128838,18660
1,inf,0.8,200,CABIQAE_latentt,0.771873457495742,0.028126542504258056,0.03515817813032257,18660
1,inf,0.8,400,BAE,0.8270574610403931,0.027057461040393083,0.03382182630049135,18660
1,inf,0.8,400,BIQAE,0.8069628425039512,0.006962842503951183,0.008703553129938979,18660
1,inf,0.8,400,CABIQAE_latentt,0.7993266669838857,0.0006733330161143858,0.0008416662701429822,18660
1,inf,0.8,800,BAE,0.791215412489684,0.008784587510316078,0.010980734387895097,18660
1,inf,0.8,800,BIQAE,0.8137314188570689,0.013731418857068856,0.01716427357133607,18660
1,inf,0.8,800,CABIQAE_latentt,0.7993266669838857,0.0006733330161143858,0.0008416662701429822,18660
1,inf,0.8,1600,BAE,0.791215412489684,0.008784587510316078,0.010980734387895097,18660
1,inf,0.8,1600,BIQAE,0.8018418286641933,0.0018418286641932458,0.002302285830241557,18660
1,inf,0.8,1600,CABIQAE_latentt,0.7979918820166075,0.00200811798339251,0.0025101474792406375,18660
1,inf,0.8,3200,BAE,0.7969314005120675,0.0030685994879325884,0.0038357493599157355,18660
1,inf,0.8,3200,BIQAE,0.8018418286641933,0.0018418286641932458,0.002302285830241557,18660
1,inf,0.8,3200,CABIQAE_latentt,0.8007964563390041,0.000796456339004048,0.00099557042375506,18660
1,inf,0.8,6400,BAE,0.7969314005120675,0.0030685994879325884,0.0038357493599157355,18660
1,inf,0.8,6400,BIQAE,0.799644021113357,0.0003559788866430713,0.00044497360830383914,18660
1,inf,0.8,6400,CABIQAE_latentt,0.8007964563390041,0.000796456339004048,0.00099557042375506,18660
1,inf,0.8,12800,BAE,0.799664316709493,0.0003356832905070384,0.000419604113133798,18660
1,inf,0.8,12800,BIQAE,0.799644021113357,0.0003559788866430713,0.00044497360830383914,18660
1,inf,0.8,12800,CABIQAE_latentt,0.8001699627550993,0.00016996275509928438,0.00021245344387410547,18660
2,inf,0.8,200,BAE,0.9109165405791382,0.11091654057913813,0.13864567572392267,20900
2,inf,0.8,200,BIQAE,0.8251304102070263,0.02513041020702622,0.03141301275878278,20900
2,inf,0.8,200,CABIQAE_latentt,0.8101398882251707,0.010139888225170646,0.012674860281463307,20900
2,inf,0.8,400,BAE,0.8284182694119742,0.028418269411974117,0.03552283676496765,20900
2,inf,0.8,400,BIQAE,0.7713970119825482,0.02860298801745187,0.035753735021814836,20900
2,inf,0.8,400,CABIQAE_latentt,0.802839288058363,0.0028392880583629765,0.0035491100729537206,20900
2,inf,0.8,800,BAE,0.8284182694119742,0.028418269411974117,0.03552283676496765,20900
2,inf,0.8,800,BIQAE,0.7713970119825482,0.02860298801745187,0.035753735021814836,20900
2,inf,0.8,800,CABIQAE_latentt,0.8078191283256781,0.007819128325678104,0.00977391040709763,20900
2,inf,0.8,1600,BAE,0.7981955724767928,0.0018044275232071971,0.0022555344040089964,20900
2,inf,0.8,1600,BIQAE,0.7871962783997721,0.012803721600227913,0.01600465200028489,20900
2,inf,0.8,1600,CABIQAE_latentt,0.7999103351840793,8.96648159207647e-05,0.00011208101990095587,20900
2,inf,0.8,3200,BAE,0.7981955724767928,0.0018044275232071971,0.0022555344040089964,20900
2,inf,0.8,3200,BIQAE,0.7978456888942176,0.002154311105782458,0.0026928888822280728,20900
2,inf,0.8,3200,CABIQAE_latentt,0.7999103351840793,8.96648159207647e-05,0.00011208101990095587,20900
2,inf,0.8,6400,BAE,0.8000912909393951,9.129093939508337e-05,0.00011411367424385421,20900
2,inf,0.8,6400,BIQAE,0.7978456888942176,0.002154311105782458,0.0026928888822280728,20900
2,inf,0.8,6400,CABIQAE_latentt,0.7991375247726723,0.0008624752273277414,0.0010780940341596768,20900
2,inf,0.8,12800,BAE,0.8003029366865888,0.0003029366865887617,0.00037867085823595215,20900
2,inf,0.8,12800,BIQAE,0.7993168349713804,0.0006831650286196478,0.0008539562857745597,20900
2,inf,0.8,12800,CABIQAE_latentt,0.7997824614616955,0.00021753853830452918,0.0002719231728806615,20900
3,inf,0.8,200,BAE,0.776616745449833,0.0233832545501671,0.029229068187708873,22460
3,inf,0.8,200,BIQAE,0.7854215238924216,0.014578476107578453,0.018223095134473066,22460
3,inf,0.8,200,CABIQAE_latentt,0.7736219542667975,0.02637804573320257,0.032972557166503214,22460
3,inf,0.8,400,BAE,0.776616745449833,0.0233832545501671,0.029229068187708873,22460
3,inf,0.8,400,BIQAE,0.8038223336079124,0.003822333607912398,0.004777917009890498,22460
3,inf,0.8,400,CABIQAE_latentt,0.796612472924153,0.0033875270758469966,0.004234408844808746,22460
3,inf,0.8,800,BAE,0.807662830052443,0.007662830052442948,0.009578537565553685,22460
3,inf,0.8,800,BIQAE,0.8141753184898823,0.014175318489882294,0.017719148112352867,22460
3,inf,0.8,800,CABIQAE_latentt,0.796612472924153,0.0033875270758469966,0.004234408844808746,22460
3,inf,0.8,1600,BAE,0.7968656188437482,0.003134381156251864,0.00391797644531483,22460
3,inf,0.8,1600,BIQAE,0.805834987064505,0.005834987064504915,0.007293733830631144,22460
3,inf,0.8,1600,CABIQAE_latentt,0.8011979477212865,0.001197947721286452,0.001497434651608065,22460
3,inf,0.8,3200,BAE,0.7968656188437482,0.003134381156251864,0.00391797644531483,22460
3,inf,0.8,3200,BIQAE,0.805834987064505,0.005834987064504915,0.007293733830631144,22460
3,inf,0.8,3200,CABIQAE_latentt,0.8013701895533206,0.0013701895533205777,0.001712736941650722,22460
3,inf,0.8,6400,BAE,0.8002856451770378,0.00028564517703777437,0.00035705647129721796,22460
3,inf,0.8,6400,BIQAE,0.8002769301637214,0.00027693016372132284,0.00034616270465165355,22460
3,inf,0.8,6400,CABIQAE_latentt,0.8013701895533206,0.0013701895533205777,0.001712736941650722,22460
3,inf,0.8,12800,BAE,0.8003531888722877,0.0003531888722876353,0.0004414860903595441,22460
3,inf,0.8,12800,BIQAE,0.7997970029060129,0.00020299709398718946,0.0002537463674839868,22460
3,inf,0.8,12800,CABIQAE_latentt,0.8000270557142946,2.705571429451048e-05,3.38196428681381e-05,22460
4,inf,0.8,200,BAE,0.7466356678109571,0.05336433218904291,0.06670541523630363,19460
4,inf,0.8,200,BIQAE,0.843193325230753,0.04319332523075292,0.05399165653844115,19460
4,inf,0.8,200,CABIQAE_latentt,0.838923972200939,0.038923972200938906,0.04865496525117363,19460
4,inf,0.8,400,BAE,0.8084015529635715,0.00840155296357148,0.010501941204464349,19460
4,inf,0.8,400,BIQAE,0.8145265326533826,0.014526532653382551,0.01815816581672819,19460
4,inf,0.8,400,CABIQAE_latentt,0.8265395023598892,0.02653950235988911,0.03317437794986139,19460
4,inf,0.8,800,BAE,0.8084015529635715,0.00840155296357148,0.010501941204464349,19460
4,inf,0.8,800,BIQAE,0.7983358300739147,0.0016641699260853127,0.002080212407606641,19460
4,inf,0.8,800,CABIQAE_latentt,0.79892154729685,0.0010784527031499902,0.0013480658789374877,19460
4,inf,0.8,1600,BAE,0.8084015529635715,0.00840155296357148,0.010501941204464349,19460
4,inf,0.8,1600,BIQAE,0.7983358300739147,0.0016641699260853127,0.002080212407606641,19460
4,inf,0.8,1600,CABIQAE_latentt,0.79892154729685,0.0010784527031499902,0.0013480658789374877,19460
4,inf,0.8,3200,BAE,0.8000514937781322,5.1493778132183365e-05,6.43672226652292e-05,19460
4,inf,0.8,3200,BIQAE,0.7964109631775342,0.0035890368224658076,0.0044862960280822595,19460
4,inf,0.8,3200,CABIQAE_latentt,0.8003221107649171,0.0003221107649170607,0.0004026384561463259,19460
4,inf,0.8,6400,BAE,0.8013853014408744,0.0013853014408743425,0.001731626801092928,19460
4,inf,0.8,6400,BIQAE,0.7988817703388272,0.0011182296611728093,0.0013977870764660116,19460
4,inf,0.8,6400,CABIQAE_latentt,0.8000152555878882,1.5255587888174382e-05,1.9069484860217978e-05,19460
4,inf,0.8,12800,BAE,0.8003039835577546,0.0003039835577545169,0.00037997944719314614,19460
4,inf,0.8,12800,BIQAE,0.7988817703388272,0.0011182296611728093,0.0013977870764660116,19460
4,inf,0.8,12800,CABIQAE_latentt,0.8000152555878882,1.5255587888174382e-05,1.9069484860217978e-05,19460
